timestamp_ms,label,sample_index,gpio2,gpio4,gpio12,gpio13,gpio14,gpio15
542766,3_spaced_14_13_2,424,7,64,72,6,5,63
542786,3_spaced_14_13_2,425,7,64,72,6,5,63
542806,3_spaced_14_13_2,426,12,64,72,7,4,63
542826,3_spaced_14_13_2,427,11,64,72,8,5,63
542846,3_spaced_14_13_2,428,7,64,72,5,5,63
542866,3_spaced_14_13_2,429,7,64,72,5,5,63
542886,3_spaced_14_13_2,430,8,64,72,6,5,63
542906,3_spaced_14_13_2,431,6,64,72,4,5,63
542926,3_spaced_14_13_2,432,6,64,72,4,5,63
542946,3_spaced_14_13_2,433,6,64,72,4,5,63
542966,3_spaced_14_13_2,434,7,64,72,5,5,63
542986,3_spaced_14_13_2,435,8,64,72,6,5,63
543006,3_spaced_14_13_2,436,6,64,72,4,5,63
543026,3_spaced_14_13_2,437,6,64,72,4,5,63
543046,3_spaced_14_13_2,438,9,64,72,4,5,63
543066,3_spaced_14_13_2,439,9,64,72,6,4,63
543086,3_spaced_14_13_2,440,9,64,72,4,5,63
543106,3_spaced_14_13_2,441,9,64,72,4,5,63
543126,3_spaced_14_13_2,442,22,65,71,4,5,64
543146,3_spaced_14_13_2,443,27,64,72,4,4,63
543166,3_spaced_14_13_2,444,19,64,72,5,5,63
543186,3_spaced_14_13_2,445,19,64,72,5,5,63
543206,3_spaced_14_13_2,446,11,64,72,5,4,63
543226,3_spaced_14_13_2,447,16,64,71,5,5,63
543246,3_spaced_14_13_2,448,11,64,72,5,4,63
543266,3_spaced_14_13_2,449,11,64,72,5,4,63
543286,3_spaced_14_13_2,450,8,64,72,3,4,63
543306,3_spaced_14_13_2,451,9,64,72,3,4,63
543326,3_spaced_14_13_2,452,9,64,72,4,4,63
543346,3_spaced_14_13_2,453,9,64,72,4,4,63
543366,3_spaced_14_13_2,454,6,64,72,3,5,63
543386,3_spaced_14_13_2,455,8,64,72,4,4,63
543406,3_spaced_14_13_2,456,7,64,72,4,5,63
543426,3_spaced_14_13_2,457,7,64,72,4,5,63
543446,3_spaced_14_13_2,458,7,64,72,3,5,63
543466,3_spaced_14_13_2,459,6,64,72,3,5,63
543486,3_spaced_14_13_2,460,6,64,72,4,5,63
543506,3_spaced_14_13_2,461,6,64,72,4,5,63
543526,3_spaced_14_13_2,462,5,64,72,4,6,63
543546,3_spaced_14_13_2,463,5,64,72,4,5,63
543566,3_spaced_14_13_2,464,5,64,72,4,5,63
543586,3_spaced_14_13_2,465,5,64,72,4,5,63
543606,3_spaced_14_13_2,466,4,64,72,3,5,63
543626,3_spaced_14_13_2,467,4,64,72,3,5,63
543646,3_spaced_14_13_2,468,9,64,72,8,9,63
543666,3_spaced_14_13_2,469,9,64,72,8,9,63
543686,3_spaced_14_13_2,470,6,64,72,5,6,63
